Provider ID,Agency Name,Street Address,City,State,Zip Code,Total Episodes (non-LUPA),Distinct Beneficiaries (non-LUPA),Average Number of Total Visits Per Episode (non-LUPA),Average Number of Skilled Nursing Visits Per Episode (non-LUPA),Average Number of PT Visits Per Episode (non-LUPA),Average Number of OT Visits Per Episode (non-LUPA),Average Number of  ST Visits Per Episode (non-LUPA),Average Number of Home Health Aide Visits Per Episode (non-LUPA),Average Number of Medical-Social Visits Per Episode (non-LUPA),Total HHA Charge Amount (non-LUPA),Total HHA Medicare Payment Amount (non-LUPA),Total HHA Medicare Standard Payment Amount (non-LUPA),Outlier Payments as a Percent of Medicare Payment Amount (non-LUPA),Total LUPA Episodes,Total HHA Medicare Payment Amount for LUPAs,Average Age,Male Beneficiaries,Female Beneficiaries,Nondual Beneficiaries,Dual Beneficiaries,White Beneficiaries,Black Beneficiaries,Asian Pacific Islander Beneficiaries,Hispanic Beneficiaries,American Indian or Alaska Native Beneficiaries,Other/ Unknown Beneficiaries,Average HCC Score,Percent of Beneficiaries with Atrial Fibrillation,Percent of Beneficiaries with Alzheimer's,Percent of Beneficiaries with Asthma,Percent of Beneficiaries with Cancer,Percent of Beneficiaries with CHF,Percent of Beneficiaries with Chronic Kidney Disease,Percent of Beneficiaries with COPD,Percent of Beneficiaries with Depression,Percent of Beneficiaries with Diabetes,Percent of Beneficiaries with Hyperlipidemia,Percent of Beneficiaries with Hypertension,Percent of Beneficiaries with IHD,Percent of Beneficiaries with Osteoporosis,Percent of Beneficiaries with RA/OA,Percent of Beneficiaries with Schizophrenia,Percent of Beneficiaries with Stroke
673164,IN HOME HEALTH CARE SERVICES,1005 EAST 10TH STREET SUITE B,WESLACO,TX,78596,274,219,21.5,14.4,6.5,0.3,0.2,0.1,0,1286123,883514,953386,8.2,,,73,81,138,85,134,51,,,163,0,,1.77,0.08219,0.23744,0.31963,0.10046,0.25114,0.50685,0.26941,0.31963,0.58447,,,0.58904,0.21918,,0.03196,0.07306
673165,AIDING HOME HEALTH LLC,2501 PARKVIEW DRIVE SUITE 110,FORT WORTH,TX,76102,610,268,19.6,10,4.8,0.9,0.4,3.5,0.1,1676416,1841364,1817844,6.8,34,12640,77,84,184,211,57,214,25,,23,0,,2.7,0.22761,0.3806,0.40299,0.10448,0.49254,0.57836,0.3694,0.49627,0.52985,0.6903,,0.60075,0.17537,0.71642,0.0709,0.11567
673166,JEDS HEALTH CARE SERVICES INC,12319 MEADOW BRIAR DRIVE,STAFFORD,TX,77477,89,43,18.3,8.1,10,0.2,0,0,0.1,258029,283035,294787,0,,,58,29,14,12,31,,24,,,0,,2.5,0.04651,0.09302,0.32558,0.06977,0.44186,0.51163,0.25581,0.48837,0.62791,0.62791,,0.60465,0.13953,,0.16279,0.04651
673168,AARON HOME HEALTH CARE SERVICES INC,4575 S WESTMORELAND ROAD,DALLAS,TX,75237,131,32,14.5,8.6,0.5,0.5,0,4.9,0,268961,263219,269234,0.4,,,72,13,19,15,17,,22,0,,0,0,2.6,0.03125,0.40625,0.53125,0.09375,0.625,0.5625,0.46875,0.375,0.625,0.625,,0.5625,0.0625,,0.0625,0.09375
673169,DEDICATION OF CARE HOME HEALTH AGENCY,2805 FOUNTAIN PLAZA BLVD,EDINBURG,TX,78539,226,137,13.7,8.9,3.6,0.2,0.2,0.8,0,667654,503534,598800,0,13,4427,75,69,68,55,82,39,0,,97,0,,3,0.14599,0.44526,0.27007,0.15328,0.43796,0.62044,0.24818,0.34307,0.63504,,,0.63504,0.14599,0.53285,0.0146,0.12409
673170,VALLEY ANGELS HOME HEALTH LLC,26 S CORIA ST SUITE D,BROWNSVILLE,TX,78520,359,109,17.4,13.2,1.9,0.7,0.1,1.5,0,973916,869884,917534,9.1,23,7807,79,39,70,32,77,14,0,,93,0,,3.09,0.11009,0.36697,0.33945,0.19266,0.59633,0.74312,0.37615,0.34862,0.62385,0.73394,,0.72477,0.22018,0.6422,0.05505,0.09174
673171,ABBI HOME HEALTH AND HOSPICE CARE,6453 SOUTHWEST BLVD,BENBROOK,TX,76132,348,103,14.9,9.1,2.5,0.8,0.2,2.3,0.1,690968,782690,840485,0.7,11,4039,79,33,70,79,24,95,,,,0,0,2.47,0.15534,0.58252,0.33981,0.1068,0.45631,0.67961,0.36893,0.38835,0.45631,0.60194,,0.58252,0.31068,0.72816,0.1068,0.12621
673172,DIVINE HOME HEALTH CARE,4230 LBJ FREEWAY SUITE 128,DALLAS,TX,75244,348,76,16.6,9,1,0.3,0.2,6.1,0,887269,683144,699100,1.4,,,77,28,48,34,42,29,28,,16,0,,2.26,0.07895,0.35526,0.28947,0.07895,0.38158,0.5,0.31579,0.43421,0.5,0.65789,,0.61842,0.06579,0.64474,0.05263,0.09211
673174,MACBON HOME HEALTH INC,"1720 SOUTH EDMONDS LANE, SUITE #14",LEWISVILLE,TX,75067,144,39,17.1,9.8,1.2,0.2,0,6.1,0,348800,319564,322683,1.7,,,74,,,14,25,15,17,,,0,0,2.76,0.07692,0.46154,0.51282,0.10256,0.4359,0.53846,0.48718,0.74359,0.51282,0.64103,,0.51282,0.07692,,0.02564,0.10256
673175,LOTUS HOME HEALTHCARE SERVICES PC,7001 BOULEVARD 26 SUITE 113,NORTH RICHLAND HILLS,TX,76180,127,45,21.3,11.4,2.4,1.4,0,6,0.1,406791,325299,319717,6.3,,,68,22,23,25,20,25,16,,,0,0,2.2,0.15556,0.4,0.31111,0.02222,0.55556,0.4,0.28889,0.51111,0.51111,0.66667,,0.46667,0.08889,0.66667,0.26667,0.13333
673178,AMIGO HOME HEALTH AGENCY,"505 ANGELITA DRIVE SUITE 12, 13, & 14",WESLACO,TX,78596,363,79,27.1,26,0.8,0.1,0,0.2,0,1869624,825720,891625,8.7,,,80,21,58,13,66,,0,0,71,0,,2.78,0.08861,0.53165,0.31646,0.08861,0.48101,0.73418,0.29114,0.34177,,,,,0.3038,,0.05063,0.10127
673179,HEART OF TEXAS HOME HEALTHCARE SERVICES INC,1101 RIDGE ROAD SUITE 100,ROCKWALL,TX,75087,493,169,17.1,8.4,4.3,1.3,0.2,2.9,0.1,1828375,1337791,1406366,0,34,12396,78,57,112,136,33,135,17,,14,0,,2.48,0.1716,0.4497,0.29586,0.14201,0.39053,0.53254,0.26627,0.45562,0.45562,0.65089,,0.46746,0.2071,0.60947,0.0355,0.11243
673181,ST MARYS HEALTHCARE INC,7211 REGENCY SQUARE DRIVE SUITE 240,HOUSTON,TX,77036,164,97,14.8,8.3,6.5,0,0,0,0,279873,422901,449265,0,16,6704,65,51,46,31,66,13,74,0,,0,,1.92,0.06186,0.1134,0.30928,0.07216,0.38144,0.48454,0.27835,0.42268,0.48454,0.59794,,0.49485,0.04124,,0.24742,0.05155
673182,PHYSICIANS CHOICE HOMECARE,200 E MAIN STREET,MESQUITE,TX,75149,42,19,13.3,8.7,3.8,0.1,0,0.6,0,70845,104899,107750,0,,,74,,,,,12,,0,,0,0,2.27,0.15789,0.52632,0.31579,0,0.47368,0.52632,0.31579,0.57895,0.73684,0.73684,,0.57895,0.15789,,0.05263,0.15789
673184,ALBERT HOME HEALTH AGENCY INC,2801 W FM 544 SUITE 104,WYLIE,TX,75098,165,37,10.5,8.5,0.5,0,0,1.5,0,223301,316704,325320,0,,,65,18,19,11,26,,26,0,,0,0,2.27,0.05405,0.2973,0.37838,0.05405,0.59459,0.35135,0.32432,0.2973,0.48649,0.45946,,0.54054,0.10811,,0.18919,0.16216
673185,PINARD HOME HEALTH INC,17819 STUEBNER AIRLINE RD SUITE F,SPRING,TX,77379,1055,312,16.5,9.6,5,0.1,0,1.8,0,2837146,2705439,2813546,0.1,48,20539,79,106,206,259,53,270,15,,21,,,2.78,0.34295,0.43269,0.40705,0.13462,0.59936,0.57372,0.38462,0.36859,0.47756,0.74359,,0.6859,0.16026,0.5609,0.07372,0.14744
673187,SINCERE HOME HEALTH CARE INC,204 CRABAPPLE DRIVE,WYLIE,TX,75098,335,84,14.7,9.7,1,0.1,0.1,3.8,0,493953,707002,698760,3.7,,,76,24,60,36,48,27,25,29,,0,,1.85,0.13095,0.5119,0.39286,0.05952,0.36905,0.60714,0.32143,0.5,0.63095,,,0.44048,0.17857,,0.04762,0.15476
673189,CHEMANA HOME HEALTH SERVICES INC,5913 NORTHWEST DRIVE,MESQUITE,TX,75150,23,12,11.4,8.2,1.7,1.6,0,0,0,50049,54571,56052,0,,,73,,,,,0,12,0,0,0,0,2.93,0.08333,0.33333,0.58333,0.16667,0.58333,,0.5,0.58333,,,,0.58333,0.16667,,0.08333,0.33333
673191,AMEURO HOME HEALTH INC,301 SOUTH 9TH STREET SUITE 210,RICHMOND,TX,77469,211,68,14.3,9.4,4.2,0.7,0,0,0,506544,546385,566795,0.4,,,75,26,42,27,41,15,34,0,18,,,2.79,0.07353,0.39706,0.25,0.10294,0.44118,0.54412,0.22059,0.30882,0.64706,0.72059,,0.61765,0.08824,0.75,0.10294,0.16176
673192,ASCEND HOME CARE LLC,2611 NORTH BELTLINE ROAD SUITE 105,SUNNYVALE,TX,75182,190,63,19.6,9.6,3.9,0.8,0.3,5.1,0,527216,613418,580144,8,,,75,18,45,51,12,39,13,,,0,,2.11,0.11111,0.49206,0.22222,0.07937,0.15873,0.39683,0.19048,0.28571,0.31746,0.53968,,0.34921,0.12698,0.57143,0.04762,0.1746
673193,"MEGACARE HOME HEALTH SERVICES, INC.",8313 SOUTHWEST FREEWAY SUITE #217,HOUSTON,TX,77074,81,22,13.7,8.9,3.8,0.8,0,0.2,0,240466,208856,217973,0,,,65,,,,,0,17,,,0,0,3.52,0.13636,0.36364,0.36364,0.04545,0.63636,0.63636,0.27273,0.36364,0.40909,0.45455,,0.72727,0,0.54545,0.09091,0.13636
673195,TEXAS BEST CARE HOME HEALTH INC,18601 LBJ FREEWAY SUITE 110,MESQUITE,TX,75150,697,212,16.7,9.6,1.9,0.1,0,4.9,0.1,1767064,1542012,1613186,3.8,20,6361,75,59,153,90,122,92,67,36,,0,,2.08,0.09434,0.33962,0.39623,0.05189,0.41981,0.43396,0.36792,0.39623,0.46698,0.67925,,0.60849,0.15094,,0.07547,0.14151
673196,MDS CHOICE HOME HEALTH INC,1460 NORTH 5TH STREET,SILSBEE,TX,77656,191,67,18.9,11.1,2.5,0.3,0.3,4.7,0,475813,417750,465836,5,,,72,27,40,51,16,49,13,,,0,0,2.38,0.14925,0.25373,0.43284,0.07463,0.55224,0.62687,0.40299,0.23881,0.52239,0.73134,,0.67164,0.14925,0.52239,0,0.08955
673197,JCARE HOME HEALTH AGENCY LLC,5123 SHOWDOWN LANE,GRAND PRAIRIE,TX,75052,63,17,12.7,10.5,2,0,0,0.2,0,132560,139877,142520,1.5,0,,66,,,,,,14,0,,0,0,4.03,0,0.41176,0.58824,0.05882,,,0.58824,0.47059,,,,,0,,0.05882,0.05882
673199,NURSES ON WHEELS OF LAREDO,6423 MCPHERSON RD STE 16 B,LAREDO,TX,78041,114,46,14.9,9.4,3.5,0.8,0.5,0.7,0,195581,246339,298885,1.1,,,80,17,29,19,27,,0,0,41,0,,2.57,0.06522,0.45652,0.41304,0.08696,0.34783,0.52174,0.43478,0.21739,0.6087,0.65217,,0.56522,0.21739,0.56522,0.02174,0.1087
677000,KINDRED AT HOME,271 WALNUT STREET,COLORADO CITY,TX,79512,716,233,17.1,9,3.7,0.1,0,4.2,0,2327170,1495933,1787361,0.1,26,8960,79,75,158,156,77,183,,,43,0,0,2.1,0.17167,0.34764,0.3691,0.07296,0.54077,0.44635,0.34335,0.42489,0.45064,0.46781,,0.64807,0.103,0.74249,0.03004,0.09013
679339,1ST CHOICE HOME HEALTH,5032 JUSTIN SUITE 301,NACOGDOCHES,TX,75965,236,71,11.3,8.6,1.5,0,0,1.3,0,452811,396124,471651,0,16,5035,75,27,44,45,26,45,26,0,0,0,0,2.02,0.09859,0.30986,0.42254,0.09859,0.39437,0.39437,0.42254,0.33803,0.43662,0.59155,,0.5493,0.11268,,0.04225,0.07042
677006,NURSES NIGHT AND DAY INC,4310 AUSTIN STREET,HOUSTON,TX,77004,37,18,29.9,10.6,6,1,0.1,12,0.3,159709,118274,117745,4.3,,,77,,,,,,,0,,0,0,2.4,0.05556,0.5,0.27778,0.11111,0.33333,0.5,0.22222,0.38889,0.55556,0.55556,,0.61111,0.05556,0.44444,0.05556,0.05556
677011,LIFESPAN HOME HEALTH,6243 IH10 WEST SUITE #375,SAN ANTONIO,TX,78201,149,120,19.9,8,7,1.7,0.3,2.9,0.1,607886,440399,493081,2.6,11,5092,76,51,69,101,19,68,,,40,0,,2.06,0.14167,0.275,0.26667,0.11667,0.36667,0.54167,0.18333,0.28333,0.48333,0.60833,,0.525,0.09167,0.525,0.04167,0.11667
677014,FRIO HOSPITAL ASSOCIATION,1317 E COLORADO,PEARSALL,TX,78061,96,51,22.2,7.1,7.3,5.1,0.3,2.4,0,411078,300106,355772,0.2,11,3993,78,26,25,30,21,19,0,0,32,0,0,2.03,0.19608,0.5098,0.33333,0.07843,0.54902,0.70588,0.27451,0.27451,0.66667,0.66667,,0.60784,0.11765,0.72549,0.03922,0.15686
677027,ROLLING PLAINS HOME HEALTH,200 EAST ARIZONA,SWEETWATER,TX,79556,115,87,20.8,9.8,6.7,1.6,0,2.8,0,324463,283549,329875,2.5,,,79,35,52,71,16,74,,0,11,0,,1.74,0.18391,0.32184,0.35632,0.14943,0.47126,0.47126,0.32184,0.29885,0.35632,0.5977,,0.49425,0.22989,,0.08046,0.06897
677032,MERIDA HEALTH CARE GROUP,2900 MOSS ROCK DRIVE SUITE 370,SAN ANTONIO,TX,78230,1817,787,14.8,9.3,3,0.4,0.2,2,0,4069432,3932603,4371051,1.2,212,75449,73,312,475,398,389,287,56,,429,,,2.61,0.12579,0.35832,0.29987,0.0864,0.37484,0.59848,0.25921,0.39263,0.5629,0.71283,,0.56544,0.17916,0.57052,0.10292,0.11817
677035,SCOTT AND WHITE HOME CARE-TAYLOR,3118 NORTH MAIN ST. STE. 107,TAYLOR,TX,76574,803,547,17.5,7.7,7,1.9,0.3,0.4,0.2,2029487,2483752,2604540,0.1,74,28178,80,185,362,468,79,463,22,,51,,,2.12,0.24132,0.37843,0.3053,0.15722,0.38208,0.50091,0.25229,0.43327,0.38757,0.69287,,0.48812,0.22486,0.65631,0.02925,0.14808
677037,EAST TEXAS MEDICAL CENTER HOME HEALTH  NORTH,19 COUNTY ROAD 4114 SUITE 2,PITTSBURG,TX,75686,1425,873,14.1,8.1,4.5,0.8,0.4,0.4,0.1,6438239,3409734,4040453,0.2,112,40287,76,385,488,709,164,730,103,,33,,,2.3,0.23139,0.27835,0.38603,0.15693,0.43757,0.51661,0.36655,0.38832,0.41237,0.67354,,0.56586,0.13402,0.61054,0.04009,0.13288
677052,PETERSON HOME CARE,1420 WATER STREET,KERRVILLE,TX,78028,877,683,17.9,11,4.4,0.8,0.1,1.6,0,2456621,1983741,2331434,1.1,59,23950,78,257,426,589,94,619,,,50,,,2,0.1918,0.29868,0.32211,0.1713,0.347,0.44949,0.27965,0.40996,0.38946,0.69253,,0.5022,0.18302,0.66911,0.03953,0.1347
677065,YOUNG COUNTY HOME HEALTH CARE,700 ELM STREET,GRAHAM,TX,76450,799,214,27.3,10.2,9,0.2,0,7.9,0,2427532,2406849,2752894,4.2,18,5772,81,85,129,161,53,201,,0,,0,0,1.89,0.20561,0.50467,0.45327,0.1028,0.6028,0.50467,0.41589,0.38318,0.41589,0.71495,,0.66822,0.1215,,0.03738,0.09346
677078,CALVERT HOME HEALTH CARE LTD,131 N GRAIN,CROSBYTON,TX,79322,558,255,15,8.2,4.3,0.8,0.2,1.3,0.1,1514787,1418049,1639092,1.4,27,9123,78,83,172,187,68,194,,0,55,0,,2.17,0.17647,0.35294,0.32157,0.10196,0.51373,0.52157,0.31765,0.35294,0.48627,0.59216,,0.61176,0.18824,,0.06667,0.12549
677088,UMC HOME HEALTH,1301 50TH STREET SUITE 9,LUBBOCK,TX,79412,148,116,22.1,13.4,6.1,0.8,0.1,1.6,0,543631,447665,478350,7.1,14,5587,69,62,54,75,41,77,,,29,0,0,2.41,0.18966,0.13793,0.30172,0.14655,0.46552,0.56034,0.2931,0.31034,0.51724,0.5431,,0.5431,0.11207,0.46552,0.02586,0.09483
677099,GRAHAM REGIONAL HOME HEALTH,523 ELM STREET,GRAHAM,TX,76450,93,48,25.7,9.3,9.4,0.5,0,6.5,0,321133,257254,307163,-0.1,,,79,19,29,,,46,0,,0,,0,1.59,0.14583,0.35417,0.3125,0.1875,0.5,0.47917,0.3125,0.4375,0.5,0.58333,,0.52083,0.22917,0.5625,0.02083,0.10417
677101,PARK HOME HEALTH SERVICES,208 NORTH YOSEMITE,IOWA PARK,TX,76367,102,41,28.4,16.2,3.4,0.9,1.3,6.6,0,438604,291339,294815,7.6,,,74,11,30,,,39,0,0,,0,,2.3,0.2439,0.41463,0.36585,0.02439,0.58537,0.63415,0.39024,0.63415,0.4878,0.60976,,0.63415,0.17073,0.65854,0.02439,0.12195
677103,JACKSON COUNTY HOME HEALTH,918 SOUTH WELLS ST,EDNA,TX,77957,203,96,20.9,9.5,4.5,0.1,0.1,6.7,0,426168,426224,502581,1,11,3765,80,31,65,81,15,75,,0,15,0,,2.21,0.125,0.38542,0.17708,0.13542,0.48958,0.55208,0.1875,0.35417,0.5,0.59375,,0.55208,0.16667,0.69792,0.04167,0.05208
677109,CALVERT HOME HEALTH CARE LTD,10207 INDIANA AVE,LUBBOCK,TX,79423,1753,869,14.6,7.6,4.1,1,0.2,1.5,0.2,4641869,4324281,4974267,0.9,119,38563,80,300,569,736,133,729,27,,107,,,2.1,0.18987,0.34292,0.30495,0.14154,0.49827,0.4557,0.26352,0.40736,0.39241,0.64212,,0.63751,0.21519,0.71807,0.03222,0.11277
677112,ACCOLADE HOME CARE,220 W GRAND AVE,YOAKUM,TX,77995,169,89,12.6,6.2,5.3,0.8,0.1,0.1,0,384312,411070,489146,0,,,80,34,55,68,21,71,,0,12,0,,2.33,0.38202,0.35955,0.29213,0.1236,0.58427,0.58427,0.29213,0.40449,0.48315,0.64045,,0.65169,0.11236,0.68539,0.05618,0.13483
677125,GUARDIAN HEALTHCARE,2501 PARKVIEW DRIVE SUITE 400,FORT WORTH,TX,76102,2432,1469,23,11.9,6.3,1.6,0.3,2.7,0.2,9268105,8998701,8647998,8,286,114548,75,575,894,1199,270,1141,197,13,113,,,2.67,0.20014,0.34513,0.38598,0.13819,0.41593,0.58339,0.35126,0.42274,0.48604,0.70933,,0.55412,0.14908,0.63853,0.04833,0.14227
677127,SOUTH TEXAS REGIONAL HOME HEALTH,1416 W OAKLAWN SUITE A,PLEASANTON,TX,78064,508,257,15.3,7,5.5,2.6,0.1,0.1,0,1357561,1456425,1659147,0,30,9945,78,87,170,153,104,134,,,120,0,,2.51,0.19844,0.37743,0.38911,0.08949,0.52918,0.5642,0.35798,0.32296,0.56031,0.70428,,0.66537,0.14397,0.61479,0.0428,0.17121
677129,MEDICAL ARTS HOSPITAL HOME CARE,1512 NORTH BRYAN STREET,LAMESA,TX,79331,520,193,19.8,9.3,4.4,2,0.1,3.9,0.2,1404757,1236823,1453109,1.4,20,8071,79,69,124,122,71,113,18,0,62,0,0,2.17,0.17617,0.30052,0.30052,0.07254,0.54922,0.51813,0.28497,0.20207,0.4456,0.56477,,0.67358,0.10881,0.61658,0.04663,0.04663
677137,ENCOMPASS HOME HEALTH OF SOUTHEAST TEXAS,350 PINE STREET SUITE 305,BEAUMONT,TX,77701,980,458,18.9,10.9,5.7,1,0.5,0.7,0.1,4061411,3015669,3290607,6.5,66,23701,78,177,281,380,78,363,75,,15,0,,2.16,0.18122,0.41703,0.37773,0.11572,0.45633,0.55459,0.38646,0.39738,0.4738,,,0.66812,0.21179,0.73581,0.04148,0.13974
677142,ELECTRA MEMORIAL HOSPITAL HOME HEALTH SERVICES,113 WEST CLEVELAND STREET,ELECTRA,TX,76360,238,82,18.3,9.2,5.4,0.6,0.2,3,0,575346,601985,659284,0,13,4676,79,34,48,59,23,78,,0,,,0,2.32,0.21951,0.60976,0.47561,0.14634,0.57317,0.60976,0.5,0.42683,0.5122,0.67073,,0.59756,0.10976,0.59756,0.04878,0.10976
677144,MAVERICK HOME HEALTH AGENCY,2822 N VETERANS BLVD SUITE A,EAGLE PASS,TX,78852,1102,434,13.1,9.7,2.4,0.1,0.1,0.9,0,1737014,2391668,2836355,0.3,72,25617,77,178,256,146,288,86,,0,343,,,3.1,0.1682,0.35714,0.24885,0.10599,0.45392,0.63134,0.24654,0.35945,0.67281,,,,0.1682,0.69585,0.04147,0.10829
677153,GUARDIAN HEALTHCARE,611 W. HWY 6 SUITE 115A,WACO,TX,76710,1348,528,20.4,9.8,5.5,1.8,0.2,3.1,0.1,4572439,3792153,4292294,1.7,69,24945,77,193,335,421,107,437,49,,33,,,2.24,0.21023,0.36742,0.34659,0.14583,0.44886,0.56629,0.30871,0.42803,0.42424,0.72159,,0.54924,0.14583,0.66288,0.04545,0.10795
677154,SETON HOME CARE,309 INDUSTRIAL BLVD.,BURNET,TX,78611,543,321,20.1,10.1,6,0.8,0.3,2.7,0.2,1834255,1556944,1690114,1.2,47,17201,76,133,188,268,53,263,21,,30,0,,2.52,0.21184,0.35826,0.3676,0.1215,0.42368,0.49221,0.33022,0.39252,0.44548,0.6729,,0.52025,0.21184,0.62617,0.06231,0.11526
677158,SUNRISE HOME HEALTH SERVICES,1221 ARISTA ROAD,ROCKWALL,TX,75032,1288,589,33.9,19.4,7.9,2.3,0.6,3.7,0.1,5030096,5176110,4968757,8.1,53,19421,79,197,392,448,141,454,99,,24,,,2.34,0.16469,0.51613,0.35144,0.13073,0.44822,0.55518,0.31239,0.53311,0.44143,0.70628,,0.54669,0.16638,0.67063,0.1545,0.14601
677177,CMS HEALTH CARE INC,1102 EARLY BLVD,EARLY,TX,76802,1281,446,21,9.7,4,0.8,0.5,5.9,0.1,3942964,3035341,3563367,1.5,34,11372,79,171,275,350,96,419,,,20,,0,1.8,0.18161,0.36996,0.35426,0.07848,0.38789,0.39238,0.34529,0.47982,0.36323,0.49103,,0.56951,0.15919,,0.02915,0.07623
677184,MEMORIAL HOSPITAL HOME HEALTH CARE,1004 HOBBS HWY STE 2,SEMINOLE,TX,79360,142,81,23.6,9.3,7.2,0,0.5,6.4,0.2,400316,379338,451056,0.1,,,76,38,43,49,32,58,,0,19,,,2.16,0.20988,0.2963,0.4321,0.09877,0.50617,0.53086,0.39506,0.30864,0.46914,0.48148,,0.55556,0.11111,0.7037,0.01235,0.06173
677188,SHEPARDS CROOK NURSING AGENCY INC,2545 PERRYTON PKWY SUITE 32,PAMPA,TX,79065,469,176,17.6,7.2,3.4,1,0,5.9,0,1598630,1068348,1261431,0.8,41,13531,81,64,112,137,39,159,,,,0,,1.97,0.22727,0.36364,0.39205,0.10795,0.51136,0.53409,0.38636,0.26136,0.44318,0.5625,,0.63636,0.13068,0.68182,0.03977,0.08523
677193,INTEGRACARE OF ATHENS HOME HEALTH LLC,1750 ENTERPRISE STREET,ATHENS,TX,75751,758,248,14.2,8.7,3.7,1.2,0.2,0.2,0.1,2251782,1813159,2120601,0.2,54,16321,76,91,157,162,86,217,26,0,,0,,2.28,0.14516,0.375,0.53629,0.10081,0.50403,0.44758,0.54032,0.49597,0.43548,0.58871,,0.56452,0.14516,0.67742,0.04839,0.09677
677194,NORTH TEXAS HOME HEALTH,"4309 JACKSBORO HWY, STE G",WICHITA FALLS,TX,76302,611,222,15.4,9.4,3.9,1.5,0.6,0,0,1626528,1591522,1750800,0.1,31,11142,76,97,125,168,54,183,21,0,17,,,2.32,0.20721,0.31081,0.46847,0.11712,0.4955,0.59009,0.44595,0.42342,0.48649,0.54955,,0.56757,0.10811,0.57658,0.06306,0.0991
677197,NIGHTINGALE NURSES HOME HEALTH AGENCY INC,1510 NORTH HAMPTON ROAD SUITE 210,DESOTO,TX,75115,75,18,7.3,5.6,0.5,0,0,1.2,0,107583,146822,150677,0.1,,,77,,,,,,15,0,0,,0,2.91,0.05556,0.5,0.16667,0.05556,0.38889,0.61111,0.22222,0.33333,0.55556,0.66667,,0.44444,0.11111,0.72222,0,0.11111
677207,SUN CITY HOME CARE INC,1040 BELVIDERE ST,EL PASO,TX,79912,195,67,14.9,8.4,3.2,0.3,0.5,2.4,0.1,885379,410780,489621,0.4,,,76,20,47,36,31,16,,,48,0,,2.52,0.10448,0.34328,0.22388,0.07463,0.38806,0.67164,0.22388,0.32836,,,,0.47761,0.23881,0.49254,0.04478,0.25373
677209,REACH HEALTHCARE SERVICES,9220 KIRBY DRIVE SUITE 900,HOUSTON,TX,77054,214,105,23.4,11.4,6.4,1.7,0.3,3.5,0.1,828217,744187,749390,3.2,33,11144,75,46,59,87,18,70,20,0,11,,,3.09,0.24762,0.4,0.26667,0.14286,0.46667,0.57143,0.25714,0.35238,0.52381,0.62857,,0.60952,0.08571,0.54286,0.06667,0.22857
677210,AMERICAN HOME HEALTH AND HOSPICE,1800 S EDDY STREET,PECOS,TX,79772,853,261,16.6,9.8,3,0,0,3.8,0,1473688,1723809,2048354,0.3,30,8633,79,116,145,131,130,77,,,181,0,0,1.9,0.13793,0.3908,0.27969,0.0728,0.43678,0.51341,0.27586,0.25287,0.55172,0.5364,,0.57854,0.0728,0.5364,0.01916,0.08046
677211,MEDICAL INSIGHTS & CARE UNLIMITED LP,4610 BELLE PARK DRIVE,HOUSTON,TX,77072,208,95,26,16.4,6.2,1.2,0.7,1.5,0.2,823671,744538,727197,6.2,20,7240,75,39,56,33,62,16,26,28,23,,,3.54,0.13684,0.37895,0.32632,0.08421,0.52632,0.56842,0.30526,0.35789,0.57895,0.69474,,0.62105,0.16842,0.51579,0.10526,0.15789
677220,CHOICE HOMECARE,1605 JUDSON ROAD SUITE C,LONGVIEW,TX,75601,656,360,20.2,11.5,6.6,0.7,0.3,1.2,0,2632091,2095986,2234078,9,67,26376,76,139,221,300,60,320,30,0,,,0,1.84,0.18056,0.30278,0.34444,0.09167,0.36667,0.39167,0.31111,0.46667,0.33889,0.65833,,0.45,0.16111,0.73333,0.03333,0.09444
677238,SUNGLO HOME HEALTH SERVICES INC,3201 SOUTH EXPRESSWAY 83,HARLINGEN,TX,78550,834,226,17.4,14.2,2.2,0.8,0,0.1,0,1924647,2168601,2302645,9.1,26,9653,74,97,129,39,187,23,,0,201,0,,3.02,0.09292,0.38496,0.37611,0.10619,0.32301,0.65929,0.38053,0.28761,0.69469,,,0.62832,0.28761,,0.06195,0.11947
677247,ADVANCED HOME HEALTH SERVICES,200 S AUSTIN,SEGUIN,TX,78155,2912,1012,16.3,9.3,4.5,1,0.5,1,0,8524164,7339569,8165364,1.3,104,36628,79,386,626,786,226,784,45,,172,,,2.31,0.24111,0.45356,0.27964,0.12154,0.45652,0.57609,0.25889,0.31522,0.46739,0.70652,,0.57213,0.15613,0.56225,0.04447,0.11166
677248,THERACARE HOME HEALTH,2221 EAST LAMAR BLVD STE 640 &640A,ARLINGTON,TX,76006,164,126,22.3,7.8,8.6,4.9,0.3,0.6,0,823093,615483,694882,0.3,21,5924,78,43,83,108,18,76,,,44,0,,2.21,0.25397,0.48413,0.29365,0.16667,0.42063,0.62698,0.23016,0.54762,0.52381,,,0.65873,0.22222,0.65079,0.03175,0.1746
677249,INTEGRACARE OF WICHITA FALLS LLC,4309 OLD JACKSBORO HWY SUITE F,WICHITA FALLS,TX,76302,954,295,16.2,9.6,3.2,1,0.7,1.7,0,3032611,2324286,2528571,0.8,42,13553,76,95,200,200,95,223,22,,40,,,2.36,0.13559,0.38983,0.38644,0.12881,0.44746,0.58644,0.36949,0.54915,0.51186,0.55593,,0.56949,0.17627,,0.05763,0.15593
